questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,schoolGrade,year,question,subject,category
MCAS_1999_8_27,27,1,A,1,1,MCAS,8,1999,"Anne traveled from her home to a friend's house. She constructed this graph to show the relationship between the time and the distance traveled. {img:images/States2017/Mass/Mass_8thGr_1999_16.png} Which description is most consistent with the graph? (A) Anne started her trip on a country road. She stopped for lunch just before getting onto a superhighway for the rest of her trip. (B) Anne drove briefly on a superhighway, then on a country road, and finished her trip on a superhighway. (C) Anne started her trip on a superhighway. She stopped for lunch just before getting onto a country road for the rest of her trip. (D) Anne drove briefly on a country road, then on a superhighway, and finished her trip on a country road.",science,Test
MCAS_1999_8_29,29,1,D,1,1,MCAS,8,1999,Use the picture to answer the question. {img:images/States2017/Mass/Mass_8thGr_1999_17.png} The picture represents rock layers in Earth's crust. The event that occurred along line XY is most appropriately described as (A) erosion. (B) volcanic eruption. (C) sedimentary deposition. (D) faulting.,science,Test
MCAS_1999_8_37,37,1,B,1,1,MCAS,8,1999,{img:images/States2017/Mass/Mass_8thGr_1999_18.png} The pictures are cells from the same animal. Which of the following best explains why the cell in Picture I looks so different from the cells in Picture II? (A) The cells have different DNA. (B) The cells have different functions. (C) The cells in Picture II are very young and still growing. (D) The cell in Picture I is diseased and damaged.,science,Test
MCAS_1999_8_4,4,1,B,1,1,MCAS,8,1999,"Linda travelled the same distance walking, riding a bike, and driving a car. For each mode of travel, the table shows her average speed and the amount of time required to travel the distance. {img:images/States2017/Mass/Mass_8thGr_1999_2.png} As Linda's speed increased, how did the amount of time change? (A) Time increased proportionally. (B) Time decreased proportionally. (C) Time increased randomly. (D) Time decreased randomly.",science,Test
MCAS_1999_8_7,7,1,B,1,1,MCAS,8,1999,Use the topographic map below to answer the question. {img:images/States2017/Mass/Mass_8thGr_1999_3.png} The river flows (A) north. (B) south. (C) east. (D) west.,science,Test
MCAS_2000_8_15,15,1,C,1,1,MCAS,8,2000,"Use the graph to answer the question. Two guinea pigs were put on different diets for a month. The graph shows what happened to their weight. According to the information on the graph, which statement is correct? {img:images/States2017/Mass/Mass_8thGr_2000_4.png} (A) Guinea pig Y lost weight while guinea pig X gained weight. (B) Guinea pig X and guinea pig Y weighed the same at the beginning of the experiment. (C) Guinea pig X and guinea pig Y weighed the same on day 15. (D) Guinea pig Y lost weight until day 15 and then gained weight.",science,Test
MCAS_2000_8_18,18,1,D,1,1,MCAS,8,2000,Use the diagram to answer the question. The diagram shows the conditions for which phase of the Moon? {img:images/States2017/Mass/Mass_8thGr_2000_5.png} (A) full (B) crescent (C) quarter (D) new,science,Test
MCAS_2000_8_31,31,1,D,1,1,MCAS,8,2000,"Use the drawing to answer the question. In the drawing, lightbulbs X and Y are wired in parallel and connected to battery B so that both bulbs are lit. Which statement best describes what would happen if light bulb X burned out? {img:images/States2017/Mass/Mass_8thGr_2000_7.png} (A) The battery would no longer be usable. (B) The socket holding light bulb X would become warmer. (C) light bulb Y would also burn out. (D) light bulb Y would continue to be lit.",science,Test
MCAS_2001_8_1,1,1,D,1,1,MCAS,8,2001,Use the picture below to answer the question. {img:images/States2017/Mass/Mass_8thGr_2001_1.png} The picture represents layers of rock in Earth's crust. Which layer is probably the oldest? (A) layer 1 (B) layer 2 (C) layer 4 (D) layer 6,science,Test
MCAS_2001_8_12,12,1,D,1,1,MCAS,8,2001,Which diagram best illustrates the orientation of Earth's axis as Earth orbits the Sun? (A) {img:images/States2017/Mass/Mass_8thGr_2001_5.png} (B) {img:images/States2017/Mass/Mass_8thGr_2001_6.png} (C) {img:images/States2017/Mass/Mass_8thGr_2001_7.png} (D) {img:images/States2017/Mass/Mass_8thGr_2001_8.png},science,Test
MCAS_2001_8_14,14,1,C,1,1,MCAS,8,2001,"Use the figure to answer question. A metal block is hanging from a spring and is not moving. Gravity pulls on the block with a force of 10 newtons. How much force does the spring exert on the block? {img:images/States2017/Mass/Mass_8thGr_2001_9.png} (A) 0 newtons (B) greater than 0 newtons, but less than 10 newtons (C) 10 newtons (D) more than 10 newtons",science,Test
MCAS_2001_8_8,8,1,A,1,1,MCAS,8,2001,Use the graph below to answer the question. {img:images/States2017/Mass/Mass_8thGr_2001_3.png} An object was traveling at a constant speed. The graph shows the distance the object traveled from its starting point in 5 seconds. What was the object's speed? (A) 0.5 m/s (B) 1 m/s (C) 1.5 m/s (D) 2 m/s,science,Test
MCAS_2002_8_16,16,1,B,1,1,MCAS,8,2002,Use the figure below to answer the question. {img:images/States2017/Mass/Mass_8thGr_2002_12.png} What would you see from the top view of the object above? (A) {img:images/States2017/Mass/Mass_8thGr_2002_13.png} (B) {img:images/States2017/Mass/Mass_8thGr_2002_14.png} (C) {img:images/States2017/Mass/Mass_8thGr_2002_15.png} (D) {img:images/States2017/Mass/Mass_8thGr_2002_16.png},science,Test
MCAS_2002_8_5,5,1,A,1,1,MCAS,8,2002,"Use the table below to answer the question. {img:images/States2017/Mass/Mass_8thGr_2002_11.png} John wanted to determine if increasing the amount of potassium in the soil of his garden would yield bigger cucumbers. He arranged four plots and gave each a different concentration of potassium. Which hypothesis best explains why the fourth plot yielded the poorest results? (A) Too much potassium probably damages the cucumber plants. (B) Any time potassium is added to soil, poor results occur. (C) The smaller plot accounts for the low cucumber yield and mass. (D) Weeds must have choked out the cucumbers growing there.",science,Test
MCAS_2003_8_1,1,1,A,1,1,MCAS,8,2003,"The diagram below shows a food web. {img:images/States2017/Mass/Mass_8thGr_2003_1.png} If the corn and oats were completely removed from the above food web, which of the following would be the most affected? (A) mice and rats (B) hawks and owls (C) snakes and raccoons (D) grasshoppers and crickets",science,Test
MCAS_2003_8_27,27,1,C,1,1,MCAS,8,2003,The diagram below shows a bacterium. {img:images/States2017/Mass/Mass_8thGr_2003_13.png} The part of the cell indicated by the arrow is responsible for which of the following functions? (A) absorption (B) breathing (C) locomotion (D) reproducing,science,Test
MCAS_2003_8_36,36,1,B,1,1,MCAS,8,2003,Which of the following graphs represents a train moving at constant speed? (A) {img:images/States2017/Mass/Mass_8thGr_2003_15.png} (B) {img:images/States2017/Mass/Mass_8thGr_2003_16.png} (C) {img:images/States2017/Mass/Mass_8thGr_2003_17.png} (D) {img:images/States2017/Mass/Mass_8thGr_2003_18.png},science,Test
MCAS_2003_8_4,4,1,A,1,1,MCAS,8,2003,"Based on the illustrations, which of the following vehicles will likely produce the least drag? (A) {img:images/States2017/Mass/Mass_8thGr_2003_2.png} (B) {img:images/States2017/Mass/Mass_8thGr_2003_3.png} (C) {img:images/States2017/Mass/Mass_8thGr_2003_4.png} (D) {img:images/States2017/Mass/Mass_8thGr_2003_5.png}",science,Test
MCAS_2004_8_15,15,1,A,1,1,MCAS,8,2004,Which of the following models correctly represents the compound phosphorus trichloride (PCl3)? (A) {img:images/States2017/Mass/Mass_8thGr_2004_6.png} (B) {img:images/States2017/Mass/Mass_8thGr_2004_7.png} (C) {img:images/States2017/Mass/Mass_8thGr_2004_8.png} (D) {img:images/States2017/Mass/Mass_8thGr_2004_9.png},science,Test
MCAS_2004_8_30,30,1,C,1,1,MCAS,8,2004,Which of the following illustrations represents a pure substance? (A) {img:images/States2017/Mass/Mass_8thGr_2004_16.png} (B) {img:images/States2017/Mass/Mass_8thGr_2004_17.png} (C) {img:images/States2017/Mass/Mass_8thGr_2004_18.png} (D) {img:images/States2017/Mass/Mass_8thGr_2004_19.png},science,Test
MCAS_2004_8_32,32,1,B,1,1,MCAS,8,2004,The illustration below shows sheets of plywood that are nailed to floor joists. {img:images/States2017/Mass/Mass_8thGr_2004_20.png} The sheets of plywood are called the (A) beam. (B) decking. (C) truss. (D) foundation.,science,Test
MCAS_2004_9_11,11,1,D,1,1,MCAS,9,2004,Two forces act on the 2 kg box shown below. {img:images/States2017/Mass/Mass_9thGr_physics_2004_5.png} A 4 N force acts to the right and a 6 N force acts to the left. What is the net force acting on the box? (A) 10 N to the right (B) 10 N to the left (C) 2 N to the right (D) 2 N to the left,physics,Test
MCAS_2004_9_12-v1,12,1,B,1,1,MCAS,9,2004,The diagram below represents a mirror reflecting light. {img:images/States2017/Mass/Mass_9thGr_technology_2004_12.png} Which line best shows the correct angle of reflection? (A) I (B) II (C) III (D) IV,technology/engineering,Test
MCAS_2004_9_14,14,1,B,1,1,MCAS,9,2004,"The chart below shows a portion of the electromagnetic spectrum. {img:images/States2017/Mass/Mass_9thGr_physics_2004_7.png} A plastic filter is fitted over a light. The light emits white light, but the filter only lets the longest wavelengths of visible light pass through. Which color would a person looking at the filtered light see? (A) green (B) red (C) violet (D) yellow",physics,Test
